,Country/Region,Continent,Date,Daily_Deaths,Daily_Cases,People_fully_vaccinated,Population,Vaccinated_Percentage,Year,Month,Country,country-code
0,Afghanistan,Asia,2020-01-26,0.0,0.0,,40595022.0,,2020,1,Afghanistan,4.0
1,Afghanistan,Asia,2020-02-02,0.0,0.0,,40595022.0,,2020,2,Afghanistan,4.0
2,Afghanistan,Asia,2020-02-09,0.0,0.0,,40595022.0,,2020,2,Afghanistan,4.0
3,Afghanistan,Asia,2020-02-16,0.0,0.0,,40595022.0,,2020,2,Afghanistan,4.0
4,Afghanistan,Asia,2020-02-23,0.0,0.0,,40595022.0,,2020,2,Afghanistan,4.0
5,Afghanistan,Asia,2020-03-01,0.0,0.7142857142857143,,40595022.0,,2020,3,Afghanistan,4.0
6,Afghanistan,Asia,2020-03-08,0.0,0.42857142857142855,,40595022.0,,2020,3,Afghanistan,4.0
7,Afghanistan,Asia,2020-03-15,0.0,1.7142857142857142,,40595022.0,,2020,3,Afghanistan,4.0
8,Afghanistan,Asia,2020-03-22,0.0,2.0,,40595022.0,,2020,3,Afghanistan,4.0
9,Afghanistan,Asia,2020-03-29,0.5714285714285714,11.428571428571429,,40595022.0,,2020,3,Afghanistan,4.0
10,Afghanistan,Asia,2020-04-05,0.42857142857142855,26.428571428571427,,40595022.0,,2020,4,Afghanistan,4.0
11,Afghanistan,Asia,2020-04-12,1.5714285714285714,36.57142857142857,,40595022.0,,2020,4,Afghanistan,4.0
12,Afghanistan,Asia,2020-04-19,1.7142857142857142,54.0,,40595022.0,,2020,4,Afghanistan,4.0
13,Afghanistan,Asia,2020-04-26,2.7142857142857144,75.71428571428571,,40595022.0,,2020,4,Afghanistan,4.0
14,Afghanistan,Asia,2020-05-03,3.2857142857142856,143.71428571428572,,40595022.0,,2020,5,Afghanistan,4.0
15,Afghanistan,Asia,2020-05-10,6.714285714285714,276.14285714285717,,40595022.0,,2020,5,Afghanistan,4.0
16,Afghanistan,Asia,2020-05-17,7.142857142857143,319.0,,40595022.0,,2020,5,Afghanistan,4.0
17,Afghanistan,Asia,2020-05-24,7.571428571428571,576.1428571428571,,40595022.0,,2020,5,Afghanistan,4.0
18,Afghanistan,Asia,2020-05-31,4.571428571428571,644.5714285714286,,40595022.0,,2020,5,Afghanistan,4.0
19,Afghanistan,Asia,2020-06-07,15.285714285714286,749.7142857142857,,40595022.0,,2020,6,Afghanistan,4.0
20,Afghanistan,Asia,2020-06-14,16.285714285714285,632.0,,40595022.0,,2020,6,Afghanistan,4.0
21,Afghanistan,Asia,2020-06-21,15.714285714285714,581.0,,40595022.0,,2020,6,Afghanistan,4.0
22,Afghanistan,Asia,2020-06-28,21.142857142857142,304.85714285714283,,40595022.0,,2020,6,Afghanistan,4.0
23,Afghanistan,Asia,2020-07-05,19.285714285714285,283.42857142857144,,40595022.0,,2020,7,Afghanistan,4.0
24,Afghanistan,Asia,2020-07-12,20.857142857142858,214.28571428571428,,40595022.0,,2020,7,Afghanistan,4.0
25,Afghanistan,Asia,2020-07-19,24.428571428571427,146.28571428571428,,40595022.0,,2020,7,Afghanistan,4.0
26,Afghanistan,Asia,2020-07-26,11.142857142857142,97.42857142857143,,40595022.0,,2020,7,Afghanistan,4.0
27,Afghanistan,Asia,2020-08-02,3.4285714285714284,79.0,,40595022.0,,2020,8,Afghanistan,4.0
28,Afghanistan,Asia,2020-08-09,4.142857142857143,49.142857142857146,,40595022.0,,2020,8,Afghanistan,4.0
29,Afghanistan,Asia,2020-08-16,9.0,77.42857142857143,,40595022.0,,2020,8,Afghanistan,4.0
30,Afghanistan,Asia,2020-08-23,1.4285714285714286,51.0,,40595022.0,,2020,8,Afghanistan,4.0
31,Afghanistan,Asia,2020-08-30,2.4285714285714284,27.142857142857142,,40595022.0,,2020,8,Afghanistan,4.0
32,Afghanistan,Asia,2020-09-06,1.4285714285714286,36.42857142857143,,40595022.0,,2020,9,Afghanistan,4.0
33,Afghanistan,Asia,2020-09-13,1.1428571428571428,45.42857142857143,,40595022.0,,2020,9,Afghanistan,4.0
34,Afghanistan,Asia,2020-09-20,3.0,46.857142857142854,,40595022.0,,2020,9,Afghanistan,4.0
35,Afghanistan,Asia,2020-09-27,1.7142857142857142,26.142857142857142,,40595022.0,,2020,9,Afghanistan,4.0
36,Afghanistan,Asia,2020-10-04,1.2857142857142858,16.285714285714285,,40595022.0,,2020,10,Afghanistan,4.0
37,Afghanistan,Asia,2020-10-11,2.142857142857143,65.42857142857143,,40595022.0,,2020,10,Afghanistan,4.0
38,Afghanistan,Asia,2020-10-18,2.142857142857143,57.285714285714285,,40595022.0,,2020,10,Afghanistan,4.0
39,Afghanistan,Asia,2020-10-25,2.142857142857143,68.85714285714286,,40595022.0,,2020,10,Afghanistan,4.0
40,Afghanistan,Asia,2020-11-01,3.5714285714285716,93.85714285714286,,40595022.0,,2020,11,Afghanistan,4.0
41,Afghanistan,Asia,2020-11-08,2.857142857142857,86.85714285714286,,40595022.0,,2020,11,Afghanistan,4.0
42,Afghanistan,Asia,2020-11-15,7.0,143.14285714285714,,40595022.0,,2020,11,Afghanistan,4.0
43,Afghanistan,Asia,2020-11-22,10.0,209.71428571428572,,40595022.0,,2020,11,Afghanistan,4.0
44,Afghanistan,Asia,2020-11-29,11.0,209.0,,40595022.0,,2020,11,Afghanistan,4.0
45,Afghanistan,Asia,2020-12-06,16.142857142857142,239.28571428571428,,40595022.0,,2020,12,Afghanistan,4.0
46,Afghanistan,Asia,2020-12-13,13.571428571428571,187.28571428571428,,40595022.0,,2020,12,Afghanistan,4.0
47,Afghanistan,Asia,2020-12-20,13.428571428571429,226.28571428571428,,40595022.0,,2020,12,Afghanistan,4.0
48,Afghanistan,Asia,2020-12-27,14.857142857142858,187.42857142857142,,40595022.0,,2020,12,Afghanistan,4.0
49,Afghanistan,Asia,2021-01-03,9.0,123.0,,40595022.0,,2021,1,Afghanistan,4.0
50,Afghanistan,Asia,2021-01-10,8.0,111.42857142857143,,40595022.0,,2021,1,Afghanistan,4.0
51,Afghanistan,Asia,2021-01-17,8.857142857142858,70.71428571428571,,40595022.0,,2021,1,Afghanistan,4.0
52,Afghanistan,Asia,2021-01-24,5.571428571428571,87.28571428571429,,40595022.0,,2021,1,Afghanistan,4.0
53,Afghanistan,Asia,2021-01-31,3.142857142857143,61.142857142857146,,40595022.0,,2021,1,Afghanistan,4.0
54,Afghanistan,Asia,2021-02-07,1.4285714285714286,44.57142857142857,,40595022.0,,2021,2,Afghanistan,4.0
55,Afghanistan,Asia,2021-02-14,2.4285714285714284,22.428571428571427,,40595022.0,,2021,2,Afghanistan,4.0
56,Afghanistan,Asia,2021-02-21,0.7142857142857143,16.0,,40595022.0,,2021,2,Afghanistan,4.0
57,Afghanistan,Asia,2021-02-28,1.5714285714285714,15.714285714285714,0.0,40595022.0,0.0,2021,2,Afghanistan,4.0
58,Afghanistan,Asia,2021-03-07,0.8571428571428571,19.0,0.0,40595022.0,0.0,2021,3,Afghanistan,4.0
59,Afghanistan,Asia,2021-03-14,1.1428571428571428,19.714285714285715,0.0,40595022.0,0.0,2021,3,Afghanistan,4.0
60,Afghanistan,Asia,2021-03-21,0.8571428571428571,16.857142857142858,0.0,40595022.0,0.0,2021,3,Afghanistan,4.0
61,Afghanistan,Asia,2021-03-28,1.0,27.285714285714285,0.0,40595022.0,0.0,2021,3,Afghanistan,4.0
62,Afghanistan,Asia,2021-04-04,3.857142857142857,54.57142857142857,0.0,40595022.0,0.0,2021,4,Afghanistan,4.0
63,Afghanistan,Asia,2021-04-11,3.4285714285714284,69.14285714285714,0.0,40595022.0,0.0,2021,4,Afghanistan,4.0
64,Afghanistan,Asia,2021-04-18,2.5714285714285716,90.42857142857143,0.0,40595022.0,0.0,2021,4,Afghanistan,4.0
65,Afghanistan,Asia,2021-04-25,6.142857142857143,150.0,0.0,40595022.0,0.0,2021,4,Afghanistan,4.0
66,Afghanistan,Asia,2021-05-02,7.857142857142857,182.71428571428572,,40595022.0,,2021,5,Afghanistan,4.0
67,Afghanistan,Asia,2021-05-09,7.0,245.71428571428572,,40595022.0,,2021,5,Afghanistan,4.0
68,Afghanistan,Asia,2021-05-16,8.0,234.57142857142858,46353.333333333336,40595022.0,0.001141847720475021,2021,5,Afghanistan,4.0
69,Afghanistan,Asia,2021-05-23,8.571428571428571,320.57142857142856,65025.142857142855,40595022.0,0.00160180090202052,2021,5,Afghanistan,4.0
70,Afghanistan,Asia,2021-05-30,16.714285714285715,719.0,108675.85714285714,40595022.0,0.002677073488046321,2021,5,Afghanistan,4.0
71,Afghanistan,Asia,2021-06-06,32.285714285714285,1209.0,137550.2857142857,40595022.0,0.00338835352064314,2021,6,Afghanistan,4.0
72,Afghanistan,Asia,2021-06-13,54.57142857142857,1519.5714285714287,156937.57142857142,40595022.0,0.0038659314294390928,2021,6,Afghanistan,4.0
73,Afghanistan,Asia,2021-06-20,85.0,1720.7142857142858,177266.0,40595022.0,0.004366693039358373,2021,6,Afghanistan,4.0
74,Afghanistan,Asia,2021-06-27,75.42857142857143,1759.142857142857,182834.0,40595022.0,0.004503852713763771,2021,6,Afghanistan,4.0
75,Afghanistan,Asia,2021-07-04,78.42857142857143,1504.0,187255.7142857143,40595022.0,0.004612775287711737,2021,7,Afghanistan,4.0
76,Afghanistan,Asia,2021-07-11,75.0,1261.4285714285713,196413.42857142858,40595022.0,0.004838362412303375,2021,7,Afghanistan,4.0
77,Afghanistan,Asia,2021-07-18,60.42857142857143,1003.4285714285714,216314.85714285713,40595022.0,0.005328605491157441,2021,7,Afghanistan,4.0
78,Afghanistan,Asia,2021-07-25,39.714285714285715,467.0,219159.0,40595022.0,0.005398666861173274,2021,7,Afghanistan,4.0
79,Afghanistan,Asia,2021-08-01,44.57142857142857,518.5714285714286,219159.0,40595022.0,0.005398666861173274,2021,8,Afghanistan,4.0
80,Afghanistan,Asia,2021-08-08,24.428571428571427,422.42857142857144,219159.0,40595022.0,0.005398666861173274,2021,8,Afghanistan,4.0
81,Afghanistan,Asia,2021-08-15,16.142857142857142,225.0,219159.0,40595022.0,0.005398666861173274,2021,8,Afghanistan,4.0
82,Afghanistan,Asia,2021-08-22,7.0,68.28571428571429,219159.0,40595022.0,0.005398666861173274,2021,8,Afghanistan,4.0
83,Afghanistan,Asia,2021-08-29,5.571428571428571,74.57142857142857,249385.42857142858,40595022.0,0.006143251469882898,2021,8,Afghanistan,4.0
84,Afghanistan,Asia,2021-09-05,3.2857142857142856,55.714285714285715,430744.0,40595022.0,0.01061075912214064,2021,9,Afghanistan,4.0
85,Afghanistan,Asia,2021-09-12,5.0,81.0,430744.0,40595022.0,0.01061075912214064,2021,9,Afghanistan,4.0
86,Afghanistan,Asia,2021-09-19,2.7142857142857144,71.0,430744.0,40595022.0,0.01061075912214064,2021,9,Afghanistan,4.0
87,Afghanistan,Asia,2021-09-26,1.8571428571428572,67.57142857142857,430744.0,40595022.0,0.01061075912214064,2021,9,Afghanistan,4.0
88,Afghanistan,Asia,2021-10-03,1.0,33.0,430744.0,40595022.0,0.01061075912214064,2021,10,Afghanistan,4.0
89,Afghanistan,Asia,2021-10-10,2.7142857142857144,45.285714285714285,430744.0,40595022.0,0.01061075912214064,2021,10,Afghanistan,4.0
90,Afghanistan,Asia,2021-10-17,2.5714285714285716,36.57142857142857,430744.0,40595022.0,0.01061075912214064,2021,10,Afghanistan,4.0
91,Afghanistan,Asia,2021-10-24,1.7142857142857142,25.714285714285715,430744.0,40595022.0,0.01061075912214064,2021,10,Afghanistan,4.0
92,Afghanistan,Asia,2021-10-31,3.5714285714285716,43.714285714285715,1127845.0,40595022.0,0.027782839974812675,2021,10,Afghanistan,4.0
93,Afghanistan,Asia,2021-11-07,0.5714285714285714,21.0,2405105.8571428573,40595022.0,0.05924632476225428,2021,11,Afghanistan,4.0
94,Afghanistan,Asia,2021-11-14,1.2857142857142858,22.142857142857142,2755517.0,40595022.0,0.06787819945016904,2021,11,Afghanistan,4.0
95,Afghanistan,Asia,2021-11-21,1.4285714285714286,49.142857142857146,3126537.4285714286,40595022.0,0.07701775425990479,2021,11,Afghanistan,4.0
96,Afghanistan,Asia,2021-11-28,0.7142857142857143,46.0,3416183.8571428573,40595022.0,0.08415277757806996,2021,11,Afghanistan,4.0
97,Afghanistan,Asia,2021-12-05,0.5714285714285714,33.714285714285715,3486135.5714285714,40595022.0,0.08587593748387601,2021,12,Afghanistan,4.0
98,Afghanistan,Asia,2021-12-12,2.2857142857142856,25.571428571428573,3566192.0,40595022.0,0.08784801249768999,2021,12,Afghanistan,4.0
99,Afghanistan,Asia,2021-12-19,1.0,22.0,3566192.0,40595022.0,0.08784801249768999,2021,12,Afghanistan,4.0
100,Afghanistan,Asia,2021-12-26,2.7142857142857144,23.428571428571427,3566192.0,40595022.0,0.08784801249768999,2021,12,Afghanistan,4.0
101,Afghanistan,Asia,2022-01-02,1.0,34.0,3566192.0,40595022.0,0.08784801249768999,2022,1,Afghanistan,4.0
102,Afghanistan,Asia,2022-01-09,1.7142857142857142,27.428571428571427,3726505.1428571427,40595022.0,0.09179709627592128,2022,1,Afghanistan,4.0
103,Afghanistan,Asia,2022-01-16,0.8571428571428571,48.0,3816610.4285714286,40595022.0,0.09401671043733954,2022,1,Afghanistan,4.0
104,Afghanistan,Asia,2022-01-23,2.0,133.14285714285714,3835613.8571428573,40595022.0,0.09448483257732579,2022,1,Afghanistan,4.0
105,Afghanistan,Asia,2022-01-30,2.142857142857143,351.7142857142857,3863095.4285714286,40595022.0,0.09516180157683937,2022,1,Afghanistan,4.0
106,Afghanistan,Asia,2022-02-06,3.4285714285714284,582.8571428571429,3900548.285714286,40595022.0,0.09608439886334551,2022,2,Afghanistan,4.0
107,Afghanistan,Asia,2022-02-13,8.857142857142858,630.4285714285714,3953094.0,40595022.0,0.0973787869852614,2022,2,Afghanistan,4.0
108,Afghanistan,Asia,2022-02-20,6.428571428571429,228.71428571428572,4043580.0,40595022.0,0.0996077794957224,2022,2,Afghanistan,4.0
109,Afghanistan,Asia,2022-02-27,7.714285714285714,170.0,4140898.0,40595022.0,0.10200506850322681,2022,2,Afghanistan,4.0
110,Afghanistan,Asia,2022-03-06,4.285714285714286,169.57142857142858,4239119.714285715,40595022.0,0.10442461921281172,2022,3,Afghanistan,4.0
111,Afghanistan,Asia,2022-03-13,2.857142857142857,231.28571428571428,4281934.0,40595022.0,0.105479287583586,2022,3,Afghanistan,4.0
112,Afghanistan,Asia,2022-03-20,1.5714285714285714,127.42857142857143,4333762.857142857,40595022.0,0.10675601696047503,2022,3,Afghanistan,4.0
113,Afghanistan,Asia,2022-03-27,1.1428571428571428,61.0,4405333.571428572,40595022.0,0.10851905860350493,2022,3,Afghanistan,4.0
114,Afghanistan,Asia,2022-04-03,1.2857142857142858,43.857142857142854,4420127.0,40595022.0,0.10888347344657186,2022,4,Afghanistan,4.0
115,Afghanistan,Asia,2022-04-10,0.0,21.0,4532577.0,40595022.0,0.11165351751749267,2022,4,Afghanistan,4.0
116,Afghanistan,Asia,2022-04-17,1.0,63.42857142857143,4568536.428571428,40595022.0,0.11253932633837294,2022,4,Afghanistan,4.0
117,Afghanistan,Asia,2022-04-24,0.5714285714285714,38.714285714285715,4603187.0,40595022.0,0.1133928933453959,2022,4,Afghanistan,4.0
118,Afghanistan,Asia,2022-05-01,0.3333333333333333,40.0,4614567.0,40595022.0,0.11367322328338682,2022,5,Afghanistan,4.0
119,Albania,Europe,2020-01-26,0.0,0.0,,2867516.0,,2020,1,Albania,8.0
120,Albania,Europe,2020-02-02,0.0,0.0,,2867516.0,,2020,2,Albania,8.0
121,Albania,Europe,2020-02-09,0.0,0.0,,2867516.0,,2020,2,Albania,8.0
122,Albania,Europe,2020-02-16,0.0,0.0,,2867516.0,,2020,2,Albania,8.0
123,Albania,Europe,2020-02-23,0.0,0.0,,2867516.0,,2020,2,Albania,8.0
124,Albania,Europe,2020-03-01,0.0,0.0,,2867516.0,,2020,3,Albania,8.0
125,Albania,Europe,2020-03-08,0.0,0.0,,2867516.0,,2020,3,Albania,8.0
126,Albania,Europe,2020-03-15,0.14285714285714285,6.0,,2867516.0,,2020,3,Albania,8.0
127,Albania,Europe,2020-03-22,0.14285714285714285,6.714285714285714,,2867516.0,,2020,3,Albania,8.0
128,Albania,Europe,2020-03-29,1.1428571428571428,17.571428571428573,,2867516.0,,2020,3,Albania,8.0
129,Albania,Europe,2020-04-05,1.4285714285714286,21.285714285714285,,2867516.0,,2020,4,Albania,8.0
130,Albania,Europe,2020-04-12,0.42857142857142855,12.142857142857142,,2867516.0,,2020,4,Albania,8.0
131,Albania,Europe,2020-04-19,0.42857142857142855,16.571428571428573,,2867516.0,,2020,4,Albania,8.0
132,Albania,Europe,2020-04-26,0.2857142857142857,23.428571428571427,,2867516.0,,2020,4,Albania,8.0
133,Albania,Europe,2020-05-03,0.42857142857142855,9.857142857142858,,2867516.0,,2020,5,Albania,8.0
134,Albania,Europe,2020-05-10,0.0,10.428571428571429,,2867516.0,,2020,5,Albania,8.0
135,Albania,Europe,2020-05-17,0.0,11.142857142857142,,2867516.0,,2020,5,Albania,8.0
136,Albania,Europe,2020-05-24,0.14285714285714285,7.428571428571429,,2867516.0,,2020,5,Albania,8.0
137,Albania,Europe,2020-05-31,0.14285714285714285,19.857142857142858,,2867516.0,,2020,5,Albania,8.0
138,Albania,Europe,2020-06-07,0.14285714285714285,15.571428571428571,,2867516.0,,2020,6,Albania,8.0
139,Albania,Europe,2020-06-14,0.2857142857142857,39.285714285714285,,2867516.0,,2020,6,Albania,8.0
140,Albania,Europe,2020-06-21,1.1428571428571428,63.0,,2867516.0,,2020,6,Albania,8.0
141,Albania,Europe,2020-06-28,1.5714285714285714,62.857142857142854,,2867516.0,,2020,6,Albania,8.0
142,Albania,Europe,2020-07-05,3.0,70.14285714285714,,2867516.0,,2020,7,Albania,8.0
143,Albania,Europe,2020-07-12,2.4285714285714284,80.14285714285714,,2867516.0,,2020,7,Albania,8.0
144,Albania,Europe,2020-07-19,2.7142857142857144,90.85714285714286,,2867516.0,,2020,7,Albania,8.0
145,Albania,Europe,2020-07-26,3.7142857142857144,96.14285714285714,,2867516.0,,2020,7,Albania,8.0
146,Albania,Europe,2020-08-02,4.0,108.0,,2867516.0,,2020,8,Albania,8.0
147,Albania,Europe,2020-08-09,4.714285714285714,127.42857142857143,,2867516.0,,2020,8,Albania,8.0
148,Albania,Europe,2020-08-16,4.142857142857143,138.42857142857142,,2867516.0,,2020,8,Albania,8.0
149,Albania,Europe,2020-08-23,3.142857142857143,149.57142857142858,,2867516.0,,2020,8,Albania,8.0
150,Albania,Europe,2020-08-30,4.285714285714286,136.14285714285714,,2867516.0,,2020,8,Albania,8.0
151,Albania,Europe,2020-09-06,5.142857142857143,125.0,,2867516.0,,2020,9,Albania,8.0
152,Albania,Europe,2020-09-13,2.5714285714285716,156.85714285714286,,2867516.0,,2020,9,Albania,8.0
153,Albania,Europe,2020-09-20,4.0,147.42857142857142,,2867516.0,,2020,9,Albania,8.0
154,Albania,Europe,2020-09-27,2.142857142857143,124.85714285714286,,2867516.0,,2020,9,Albania,8.0
155,Albania,Europe,2020-10-04,2.7142857142857144,143.85714285714286,,2867516.0,,2020,10,Albania,8.0
156,Albania,Europe,2020-10-11,3.4285714285714284,161.85714285714286,,2867516.0,,2020,10,Albania,8.0
157,Albania,Europe,2020-10-18,4.428571428571429,236.57142857142858,,2867516.0,,2020,10,Albania,8.0
158,Albania,Europe,2020-10-25,3.7142857142857144,300.2857142857143,,2867516.0,,2020,10,Albania,8.0
159,Albania,Europe,2020-11-01,5.857142857142857,292.14285714285717,,2867516.0,,2020,11,Albania,8.0
160,Albania,Europe,2020-11-08,5.857142857142857,429.14285714285717,,2867516.0,,2020,11,Albania,8.0
161,Albania,Europe,2020-11-15,9.142857142857142,517.7142857142857,,2867516.0,,2020,11,Albania,8.0
162,Albania,Europe,2020-11-22,10.857142857142858,704.4285714285714,,2867516.0,,2020,11,Albania,8.0
163,Albania,Europe,2020-11-29,14.142857142857142,694.8571428571429,,2867516.0,,2020,11,Albania,8.0
164,Albania,Europe,2020-12-06,15.285714285714286,766.1428571428571,,2867516.0,,2020,12,Albania,8.0
165,Albania,Europe,2020-12-13,14.0,791.7142857142857,,2867516.0,,2020,12,Albania,8.0
166,Albania,Europe,2020-12-20,12.142857142857142,639.0,,2867516.0,,2020,12,Albania,8.0
167,Albania,Europe,2020-12-27,9.285714285714286,464.42857142857144,,2867516.0,,2020,12,Albania,8.0
168,Albania,Europe,2021-01-03,5.714285714285714,454.85714285714283,,2867516.0,,2021,1,Albania,8.0
169,Albania,Europe,2021-01-10,6.857142857142857,593.8571428571429,0.0,2867516.0,0.0,2021,1,Albania,8.0
170,Albania,Europe,2021-01-17,5.142857142857143,585.0,0.0,2867516.0,0.0,2021,1,Albania,8.0
171,Albania,Europe,2021-01-24,5.428571428571429,654.8571428571429,0.0,2867516.0,0.0,2021,1,Albania,8.0
172,Albania,Europe,2021-01-31,9.285714285714286,836.1428571428571,0.0,2867516.0,0.0,2021,1,Albania,8.0
173,Albania,Europe,2021-02-07,11.428571428571429,1029.857142857143,0.8571428571428571,2867516.0,2.989147600720823e-07,2021,2,Albania,8.0
174,Albania,Europe,2021-02-14,13.571428571428571,1105.5714285714287,375.57142857142856,2867516.0,0.00013097448403825073,2021,2,Albania,8.0
175,Albania,Europe,2021-02-21,15.857142857142858,1024.4285714285713,561.5714285714286,2867516.0,0.0001958389869738926,2021,2,Albania,8.0
176,Albania,Europe,2021-02-28,18.571428571428573,988.7142857142857,655.0,2867516.0,0.00022842069582174957,2021,2,Albania,8.0
177,Albania,Europe,2021-03-07,20.428571428571427,818.5714285714286,655.0,2867516.0,0.00022842069582174957,2021,3,Albania,8.0
178,Albania,Europe,2021-03-14,15.142857142857142,653.8571428571429,655.0,2867516.0,0.00022842069582174957,2021,3,Albania,8.0
179,Albania,Europe,2021-03-21,13.142857142857142,532.2857142857143,655.0,2867516.0,0.00022842069582174957,2021,3,Albania,8.0
180,Albania,Europe,2021-03-28,10.428571428571429,419.14285714285717,655.0,2867516.0,0.00022842069582174957,2021,3,Albania,8.0
181,Albania,Europe,2021-04-04,7.857142857142857,342.42857142857144,655.0,2867516.0,0.00022842069582174957,2021,4,Albania,8.0
182,Albania,Europe,2021-04-11,7.428571428571429,266.0,655.0,2867516.0,0.00022842069582174957,2021,4,Albania,8.0
183,Albania,Europe,2021-04-18,3.5714285714285716,171.57142857142858,655.0,2867516.0,0.00022842069582174957,2021,4,Albania,8.0
184,Albania,Europe,2021-04-25,5.142857142857143,134.71428571428572,655.0,2867516.0,0.00022842069582174957,2021,4,Albania,8.0
185,Albania,Europe,2021-05-02,2.7142857142857144,100.14285714285714,655.0,2867516.0,0.00022842069582174957,2021,5,Albania,8.0
186,Albania,Europe,2021-05-09,2.142857142857143,69.28571428571429,655.0,2867516.0,0.00022842069582174954,2021,5,Albania,8.0
187,Albania,Europe,2021-05-16,2.857142857142857,41.714285714285715,133918.0,2867516.0,0.04670174464588864,2021,5,Albania,8.0
188,Albania,Europe,2021-05-23,1.7142857142857142,27.714285714285715,232805.14285714287,2867516.0,0.08118704232413798,2021,5,Albania,8.0
189,Albania,Europe,2021-05-30,0.8571428571428571,14.285714285714286,269685.71428571426,2867516.0,0.09404854734401283,2021,5,Albania,8.0
190,Albania,Europe,2021-06-06,0.14285714285714285,10.0,296396.5714285714,2867516.0,0.10336352837388577,2021,6,Albania,8.0
191,Albania,Europe,2021-06-13,0.2857142857142857,11.428571428571429,321447.0,2867516.0,0.11209946169437242,2021,6,Albania,8.0
192,Albania,Europe,2021-06-20,0.14285714285714285,4.428571428571429,343932.4285714286,2867516.0,0.11994089259534335,2021,6,Albania,8.0
193,Albania,Europe,2021-06-27,0.2857142857142857,3.142857142857143,379979.5714285714,2867516.0,0.13251175283017474,2021,6,Albania,8.0
194,Albania,Europe,2021-07-04,0.0,3.2857142857142856,404360.14285714284,2867516.0,0.14101408426566509,2021,7,Albania,8.0
195,Albania,Europe,2021-07-11,0.0,8.142857142857142,427275.5714285714,2867516.0,0.14900547073793885,2021,7,Albania,8.0
196,Albania,Europe,2021-07-18,0.0,13.428571428571429,450297.5714285714,2867516.0,0.1570340222787149,2021,7,Albania,8.0
197,Albania,Europe,2021-07-25,0.0,27.0,479056.85714285716,2867516.0,0.16706335976603343,2021,7,Albania,8.0
198,Albania,Europe,2021-08-01,0.14285714285714285,35.142857142857146,506793.28571428574,2867516.0,0.1767359923063326,2021,8,Albania,8.0
199,Albania,Europe,2021-08-08,0.2857142857142857,113.0,540068.2857142857,2867516.0,0.18834011238796425,2021,8,Albania,8.0
200,Albania,Europe,2021-08-15,0.7142857142857143,290.7142857142857,558142.7142857143,2867516.0,0.1946432781144776,2021,8,Albania,8.0
201,Albania,Europe,2021-08-22,2.0,482.42857142857144,574251.2857142857,2867516.0,0.20026088283876556,2021,8,Albania,8.0
202,Albania,Europe,2021-08-29,2.0,789.0,600640.1428571428,2867516.0,0.20946357155710477,2021,8,Albania,8.0
203,Albania,Europe,2021-09-05,3.2857142857142856,878.5714285714286,645289.4285714285,2867516.0,0.22503429050489293,2021,9,Albania,8.0
204,Albania,Europe,2021-09-12,4.0,861.2857142857143,683743.0,2867516.0,0.23844435392862673,2021,9,Albania,8.0
205,Albania,Europe,2021-09-19,5.285714285714286,846.7142857142857,716279.4285714285,2867516.0,0.24979090912532959,2021,9,Albania,8.0
206,Albania,Europe,2021-09-26,8.571428571428571,705.7142857142857,745916.2857142857,2867516.0,0.2601262855078353,2021,9,Albania,8.0
207,Albania,Europe,2021-10-03,10.428571428571429,557.2857142857143,789288.2857142857,2867516.0,0.27525157164398933,2021,10,Albania,8.0
208,Albania,Europe,2021-10-10,7.857142857142857,453.42857142857144,820324.8571428572,2867516.0,0.2860750758296927,2021,10,Albania,8.0
209,Albania,Europe,2021-10-17,7.428571428571429,429.0,841709.1428571428,2867516.0,0.2935325009022244,2021,10,Albania,8.0
210,Albania,Europe,2021-10-24,7.714285714285714,532.1428571428571,862633.8571428572,2867516.0,0.30082965784423077,2021,10,Albania,8.0
211,Albania,Europe,2021-10-31,7.142857142857143,514.8571428571429,881481.5714285715,2867516.0,0.30740249450345575,2021,10,Albania,8.0
212,Albania,Europe,2021-11-07,4.428571428571429,546.4285714285714,894562.4285714285,2867516.0,0.31196423265691575,2021,11,Albania,8.0
213,Albania,Europe,2021-11-14,5.0,564.2857142857143,912895.8571428572,2867516.0,0.3183577204600976,2021,11,Albania,8.0
214,Albania,Europe,2021-11-21,6.428571428571429,416.14285714285717,931737.4285714285,2867516.0,0.3249284148968754,2021,11,Albania,8.0
215,Albania,Europe,2021-11-28,7.714285714285714,509.57142857142856,948649.5714285715,2867516.0,0.33082625220873096,2021,11,Albania,8.0
216,Albania,Europe,2021-12-05,3.0,310.7142857142857,964284.1428571428,2867516.0,0.3362785570706991,2021,12,Albania,8.0
217,Albania,Europe,2021-12-12,3.4285714285714284,293.85714285714283,980815.4285714285,2867516.0,0.3420435765908293,2021,12,Albania,8.0
218,Albania,Europe,2021-12-19,4.571428571428571,284.2857142857143,999335.4285714285,2867516.0,0.34850212817345344,2021,12,Albania,8.0
219,Albania,Europe,2021-12-26,4.0,276.0,1013549.7142857143,2867516.0,0.3534591312779822,2021,12,Albania,8.0
220,Albania,Europe,2022-01-02,3.7142857142857144,453.7142857142857,1027536.8571428572,2867516.0,0.3583369219710918,2022,1,Albania,8.0
221,Albania,Europe,2022-01-09,2.857142857142857,1258.4285714285713,1046864.7142857143,2867516.0,0.3650772007150838,2022,1,Albania,8.0
222,Albania,Europe,2022-01-16,4.142857142857143,1849.0,1065886.2857142857,2867516.0,0.37171066725147683,2022,1,Albania,8.0
